User ID,Install Date,Install Month,Install Week,Days Since Install,Acquisition Source,Country,Platform,Age Group,Day 1 Retained,Day 7 Retained,Day 30 Retained,Total Sessions,Avg Session Duration (min),Total Playtime (hours),Levels Completed,Tutorial Completed,Ads Watched,Friends Invited,Guild Joined,Is Payer,Number of Purchases,First Purchase Day,Total Revenue,LTV Day 7,LTV Day 30,LTV Day 90,LTV Day 180,LTV Day 365,Predicted LTV,User Segment,Sessions Per Day,Revenue Per Session,Engagement Score
user_000105,2025-10-16,2025-10,2025-10-13/2025-10-19,76,Organic,CA,iOS,35-44,Yes,No,No,17,6.6,1.9,11,No,9,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,Low Value,0.22,0.0,24.5
user_000106,2025-09-18,2025-09,2025-09-15/2025-09-21,104,Apple Search,UK,Android,25-34,No,No,No,2,28.4,1.0,1,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,Low Value,0.02,0.0,15.5
user_000107,2025-08-19,2025-08,2025-08-18/2025-08-24,134,Organic,UK,Android,45-54,No,No,No,1,14.4,0.2,0,No,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,Low Value,0.01,0.0,3.5
user_000108,2025-02-10,2025-02,2025-02-10/2025-02-16,324,Influencer,BR,Android,25-34,No,No,No,1,9.0,0.2,1,No,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,Low Value,0.0,0.0,3.5
user_000109,2025-01-28,2025-01,2025-01-27/2025-02-02,337,Google Ads,CN,Android,55+,No,No,No,5,8.6,0.7,1,Yes,7,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,Low Value,0.01,0.0,19.0
user_000110,2025-05-15,2025-05,2025-05-12/2025-05-18,230,Apple Search,CN,Android,25-34,No,No,No,1,17.4,0.3,0,No,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,Low Value,0.0,0.0,3.5
user_000111,2025-07-20,2025-07,2025-07-14/2025-07-20,164,Organic,US,Android,55+,No,No,No,11,11.8,2.2,6,No,10,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.19,High Value (Whale),0.07,0.0,12.4
user_000112,2025-11-24,2025-11,2025-11-24/2025-11-30,37,Facebook Ads,JP,Android,45-54,Yes,Yes,No,14,19.3,4.5,16,Yes,12,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.32,Medium Value,0.38,0.0,63.5
user_000113,2025-09-25,2025-09,2025-09-22/2025-09-28,97,Google Ads,US,Android,25-34,No,No,No,1,10.4,0.2,3,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,Low Value,0.01,0.0,13.5
user_000114,2025-02-02,2025-02,2025-01-27/2025-02-02,332,Apple Search,DE,Android,25-34,Yes,No,No,38,9.1,5.8,36,Yes,18,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,Low Value,0.11,0.0,38.3
user_000115,2025-02-17,2025-02,2025-02-17/2025-02-23,317,Organic,KR,iOS,25-34,Yes,No,No,16,4.0,1.1,12,Yes,8,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,Low Value,0.05,0.0,34.2
user_000116,2025-03-03,2025-03,2025-03-03/2025-03-09,303,Cross Promo,AU,iOS,35-44,No,No,No,1,17.5,0.3,4,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,Low Value,0.0,0.0,13.5
user_000117,2025-08-04,2025-08,2025-08-04/2025-08-10,149,Influencer,UK,Android,25-34,No,No,No,3,17.9,0.9,3,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,Low Value,0.02,0.0,16.9
user_000118,2025-10-20,2025-10,2025-10-20/2025-10-26,72,Organic,BR,iOS,25-34,Yes,No,No,7,24.9,2.9,4,Yes,5,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,Low Value,0.1,0.0,30.4
user_000119,2025-04-09,2025-04,2025-04-07/2025-04-13,266,Apple Search,JP,Android,35-44,No,No,No,6,6.9,0.7,6,No,8,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,Low Value,0.02,0.0,9.7
user_000120,2025-06-21,2025-06,2025-06-16/2025-06-22,193,Facebook Ads,BR,Android,35-44,Yes,No,No,1,36.6,0.6,0,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,Low Value,0.01,0.0,23.5
user_000121,2025-12-26,2025-12,2025-12-22/2025-12-28,5,Facebook Ads,UK,Android,18-24,No,No,No,12,7.4,1.5,8,Yes,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,Low Value,2.4,0.0,22.8
user_000122,2025-08-02,2025-08,2025-07-28/2025-08-03,151,Facebook Ads,CN,Android,18-24,No,No,No,3,23.1,1.2,5,No,1,0,No,Yes,3,4,32.05,0.4,2.68,10.93,28.13,32.05,4.31,Medium Value,0.02,10.68,6.9
user_000123,2025-02-04,2025-02,2025-02-03/2025-02-09,330,Google Ads,JP,iOS,18-24,No,No,No,6,8.9,0.9,2,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,Low Value,0.02,0.0,19.7
user_000124,2025-08-15,2025-08,2025-08-11/2025-08-17,138,Google Ads,DE,iOS,18-24,Yes,Yes,No,85,14.6,20.8,64,Yes,46,1,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.77,Low Value,0.62,0.0,72.3
user_000125,2025-04-11,2025-04,2025-04-07/2025-04-13,264,Facebook Ads,UK,Android,25-34,Yes,No,No,3,11.8,0.6,2,Yes,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,Medium Value,0.01,0.0,26.9
user_000126,2025-05-11,2025-05,2025-05-05/2025-05-11,234,Google Ads,UK,iOS,35-44,No,No,No,10,35.4,5.9,13,Yes,6,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,Low Value,0.04,0.0,22.0
user_000127,2025-09-14,2025-09,2025-09-08/2025-09-14,108,Google Ads,CA,iOS,25-34,Yes,No,No,5,4.6,0.4,6,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,Low Value,0.05,0.0,29.0
user_000128,2025-01-05,2025-01,2024-12-30/2025-01-05,360,Google Ads,IN,Android,18-24,No,No,No,1,21.0,0.4,2,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,Low Value,0.0,0.0,13.5
user_000129,2025-08-06,2025-08,2025-08-04/2025-08-10,147,Organic,AU,Android,25-34,Yes,No,No,14,9.7,2.3,12,Yes,5,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,Low Value,0.1,0.0,33.5
user_000130,2025-09-12,2025-09,2025-09-08/2025-09-14,110,Influencer,CN,Android,55+,Yes,No,No,83,22.1,30.5,66,Yes,45,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.64,Low Value,0.75,0.0,42.2
user_000131,2025-12-25,2025-12,2025-12-22/2025-12-28,6,Facebook Ads,AU,Android,25-34,Yes,Yes,No,26,19.6,8.5,24,Yes,10,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,Low Value,4.33,0.0,66.5
user_000132,2025-10-10,2025-10,2025-10-06/2025-10-12,82,Organic,BR,iOS,55+,No,No,No,16,11.0,2.9,16,No,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,Low Value,0.2,0.0,14.2
user_000133,2025-07-26,2025-07,2025-07-21/2025-07-27,158,Organic,JP,Android,18-24,No,No,No,2,15.9,0.5,3,No,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,Low Value,0.01,0.0,5.5
user_000134,2025-01-15,2025-01,2025-01-13/2025-01-19,350,Facebook Ads,KR,Android,18-24,No,No,No,8,15.3,2.0,8,No,8,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,Low Value,0.02,0.0,11.0
user_000135,2025-12-12,2025-12,2025-12-08/2025-12-14,19,Influencer,US,Android,35-44,No,No,No,3,14.4,0.7,4,Yes,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,Low Value,0.16,0.0,16.9
user_000136,2025-02-11,2025-02,2025-02-10/2025-02-16,323,Facebook Ads,US,iOS,25-34,No,No,No,1,13.5,0.2,0,Yes,1,0,No,Yes,4,1,32.35,0.2,1.16,4.7,16.19,32.35,14.07,High Value (Whale),0.0,32.35,13.5
user_000137,2025-06-28,2025-06,2025-06-23/2025-06-29,186,Google Ads,US,Android,35-44,Yes,No,No,42,25.3,17.7,32,No,21,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,Low Value,0.23,0.0,28.8
user_000138,2025-03-04,2025-03,2025-03-03/2025-03-09,302,Organic,US,Android,45-54,No,No,No,1,18.2,0.3,0,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,Low Value,0.0,0.0,13.5
user_000139,2025-12-18,2025-12,2025-12-15/2025-12-21,13,Facebook Ads,CN,Android,25-34,No,No,No,5,26.9,2.2,3,Yes,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,Low Value,0.38,0.0,19.0
user_000140,2025-08-19,2025-08,2025-08-18/2025-08-24,134,Cross Promo,KR,Android,35-44,No,No,No,8,10.2,1.4,6,Yes,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,Low Value,0.06,0.0,21.0
user_000141,2025-08-29,2025-08,2025-08-25/2025-08-31,124,Apple Search,JP,iOS,35-44,No,No,No,8,15.6,2.1,7,Yes,6,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.62,Medium Value,0.06,0.0,21.0
user_000142,2025-02-21,2025-02,2025-02-17/2025-02-23,313,Organic,CN,iOS,45-54,Yes,No,No,21,13.8,4.8,22,No,9,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,Medium Value,0.07,0.0,25.5
user_000143,2025-04-06,2025-04,2025-03-31/2025-04-06,269,Facebook Ads,BR,Android,25-34,Yes,No,No,5,17.7,1.5,2,Yes,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,Low Value,0.02,0.0,29.0
user_000144,2025-08-10,2025-08,2025-08-04/2025-08-10,143,Organic,AU,Android,18-24,Yes,No,No,15,5.5,1.4,14,Yes,11,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,Low Value,0.1,0.0,33.9
user_000145,2025-08-19,2025-08,2025-08-18/2025-08-24,134,Facebook Ads,UK,Android,25-34,Yes,No,No,19,25.4,8.0,10,Yes,6,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,Low Value,0.14,0.0,35.0
user_000146,2025-08-25,2025-08,2025-08-25/2025-08-31,128,Apple Search,KR,iOS,55+,Yes,Yes,No,154,21.0,53.8,130,No,65,1,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.03,Medium Value,1.2,0.0,65.2
user_000147,2025-05-23,2025-05,2025-05-19/2025-05-25,222,Apple Search,JP,Android,18-24,No,No,No,1,6.9,0.1,4,No,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.13,Medium Value,0.0,0.0,3.5
user_000148,2025-06-20,2025-06,2025-06-16/2025-06-22,194,Organic,US,iOS,18-24,No,No,No,3,8.4,0.4,3,Yes,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,Low Value,0.02,0.0,16.9
user_000149,2025-01-29,2025-01,2025-01-27/2025-02-02,336,Influencer,US,Android,25-34,Yes,No,No,8,19.5,2.6,5,Yes,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,Low Value,0.02,0.0,31.0
user_000150,2025-02-05,2025-02,2025-02-03/2025-02-09,329,Google Ads,KR,iOS,35-44,No,No,No,2,8.9,0.3,2,No,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,Low Value,0.01,0.0,5.5
user_000151,2025-01-13,2025-01,2025-01-13/2025-01-19,352,Facebook Ads,AU,Android,25-34,Yes,No,No,4,11.1,0.7,3,No,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,Low Value,0.01,0.0,18.0
user_000152,2025-06-09,2025-06,2025-06-09/2025-06-15,205,Facebook Ads,US,Android,18-24,Yes,No,No,4,12.0,0.8,4,No,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,Low Value,0.02,0.0,18.0
user_000153,2025-11-23,2025-11,2025-11-17/2025-11-23,38,Google Ads,US,Android,35-44,No,No,No,7,7.0,0.8,6,Yes,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,Low Value,0.18,0.0,20.4
user_000154,2025-07-06,2025-07,2025-06-30/2025-07-06,178,Google Ads,US,iOS,18-24,No,No,No,3,8.6,0.4,2,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,Low Value,0.02,0.0,16.9
user_000155,2025-08-31,2025-08,2025-08-25/2025-08-31,122,Facebook Ads,CN,iOS,18-24,No,No,No,3,9.4,0.5,3,Yes,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,Low Value,0.02,0.0,16.9
user_000156,2025-03-27,2025-03,2025-03-24/2025-03-30,279,Facebook Ads,JP,Android,25-34,Yes,No,No,45,22.0,16.5,39,Yes,24,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,Low Value,0.16,0.0,39.1
user_000157,2025-10-11,2025-10,2025-10-06/2025-10-12,81,Organic,KR,iOS,25-34,Yes,No,No,5,26.5,2.2,4,No,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,Medium Value,0.06,0.0,19.0
user_000158,2025-03-07,2025-03,2025-03-03/2025-03-09,299,Apple Search,US,Android,25-34,No,No,No,1,7.3,0.1,1,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,Low Value,0.0,0.0,13.5
user_000159,2025-06-19,2025-06,2025-06-16/2025-06-22,195,Facebook Ads,KR,iOS,18-24,Yes,No,No,7,13.4,1.6,8,Yes,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,Low Value,0.04,0.0,30.4
user_000160,2025-02-14,2025-02,2025-02-10/2025-02-16,320,Organic,US,Android,25-34,No,No,No,5,7.3,0.6,3,Yes,5,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,Low Value,0.02,0.0,19.0
user_000161,2025-03-03,2025-03,2025-03-03/2025-03-09,303,Apple Search,DE,iOS,35-44,No,No,No,4,11.0,0.7,6,No,1,0,No,Yes,2,5,35.6,0.22,1.33,6.62,17.56,35.6,4.13,Medium Value,0.01,8.9,8.0
user_000162,2025-05-14,2025-05,2025-05-12/2025-05-18,231,Influencer,US,iOS,25-34,No,No,No,3,7.0,0.4,1,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,Low Value,0.01,0.0,16.9
user_000163,2025-10-11,2025-10,2025-10-06/2025-10-12,81,Influencer,BR,Android,25-34,No,No,No,5,8.7,0.7,6,No,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,Low Value,0.06,0.0,9.0
user_000164,2025-01-28,2025-01,2025-01-27/2025-02-02,337,Facebook Ads,DE,iOS,18-24,No,No,No,3,9.6,0.5,1,No,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,Low Value,0.01,0.0,6.9
user_000165,2025-04-18,2025-04,2025-04-14/2025-04-20,257,Organic,CN,iOS,18-24,No,No,No,8,14.8,2.0,8,Yes,5,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,Low Value,0.03,0.0,21.0
user_000166,2025-02-13,2025-02,2025-02-10/2025-02-16,321,Facebook Ads,KR,Android,45-54,No,No,No,2,20.2,0.7,2,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,Low Value,0.01,0.0,15.5
user_000167,2025-12-06,2025-12,2025-12-01/2025-12-07,25,Organic,JP,Android,25-34,Yes,No,No,44,15.7,11.5,40,Yes,30,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.66,Low Value,1.76,0.0,39.0
user_000168,2025-10-13,2025-10,2025-10-13/2025-10-19,79,Influencer,US,iOS,25-34,No,No,No,1,11.4,0.2,0,Yes,0,0,No,Yes,7,11,61.91,0.88,11.47,40.82,46.45,61.91,3.39,Medium Value,0.01,61.91,13.5
user_000169,2025-11-27,2025-11,2025-11-24/2025-11-30,34,Organic,DE,Android,45-54,No,No,No,1,22.7,0.4,1,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,Low Value,0.03,0.0,13.5
user_000170,2025-05-08,2025-05,2025-05-05/2025-05-11,237,Organic,DE,Android,35-44,No,No,No,5,11.8,1.0,4,Yes,1,0,No,Yes,12,1,25.73,0.21,1.35,5.37,17.28,25.73,2.92,Low Value,0.02,5.15,19.0
user_000171,2025-12-14,2025-12,2025-12-08/2025-12-14,17,Facebook Ads,KR,iOS,35-44,Yes,No,No,9,16.0,2.4,7,Yes,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,Low Value,0.53,0.0,31.5
user_000172,2025-08-19,2025-08,2025-08-18/2025-08-24,134,Facebook Ads,CN,Android,35-44,Yes,No,No,12,17.4,3.5,13,No,6,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,Low Value,0.09,0.0,22.8
user_000173,2025-07-09,2025-07,2025-07-07/2025-07-13,175,Apple Search,BR,Android,18-24,Yes,No,No,23,24.5,9.4,15,Yes,14,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,Low Value,0.13,0.0,35.9
user_000174,2025-08-13,2025-08,2025-08-11/2025-08-17,140,Facebook Ads,CN,iOS,55+,No,No,No,1,22.7,0.4,0,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,Low Value,0.01,0.0,13.5
user_000175,2025-10-10,2025-10,2025-10-06/2025-10-12,82,Organic,US,iOS,45-54,No,No,No,1,11.3,0.2,1,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,Medium Value,0.01,0.0,13.5
user_000176,2025-05-01,2025-05,2025-04-28/2025-05-04,244,Organic,UK,Android,18-24,No,No,No,2,20.7,0.7,1,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,Low Value,0.01,0.0,15.5
user_000177,2025-04-26,2025-04,2025-04-21/2025-04-27,249,Facebook Ads,US,Android,35-44,No,No,No,11,12.3,2.2,8,No,5,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,Low Value,0.04,0.0,12.4
user_000178,2025-08-21,2025-08,2025-08-18/2025-08-24,132,Organic,CN,iOS,25-34,No,No,No,2,26.0,0.9,3,No,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,Low Value,0.02,0.0,5.5
user_000179,2025-09-16,2025-09,2025-09-15/2025-09-21,106,Google Ads,JP,Android,35-44,Yes,No,No,16,10.7,2.8,16,No,8,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,Low Value,0.15,0.0,24.2
user_000180,2025-12-25,2025-12,2025-12-22/2025-12-28,6,Google Ads,US,Android,18-24,No,No,No,1,12.1,0.2,1,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,Low Value,0.17,0.0,13.5
user_000181,2025-07-17,2025-07,2025-07-14/2025-07-20,167,Google Ads,IN,iOS,25-34,Yes,No,No,12,10.0,2.0,11,No,9,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,Low Value,0.07,0.0,22.8
user_000182,2025-05-17,2025-05,2025-05-12/2025-05-18,228,Influencer,UK,Android,18-24,No,No,No,3,9.3,0.5,1,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,Low Value,0.01,0.0,16.9
user_000183,2025-11-14,2025-11,2025-11-10/2025-11-16,47,Influencer,JP,Android,25-34,No,No,No,1,18.5,0.3,0,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.32,Medium Value,0.02,0.0,13.5
user_000184,2025-06-14,2025-06,2025-06-09/2025-06-15,200,Influencer,US,iOS,18-24,No,No,No,1,6.8,0.1,0,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,Low Value,0.0,0.0,13.5
user_000185,2025-08-13,2025-08,2025-08-11/2025-08-17,140,Organic,DE,Android,25-34,Yes,No,No,8,9.4,1.3,4,No,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,Low Value,0.06,0.0,21.0
user_000186,2025-11-03,2025-11,2025-11-03/2025-11-09,58,Organic,CA,Android,35-44,No,No,No,1,14.8,0.2,1,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,Low Value,0.02,0.0,13.5
user_000187,2025-08-22,2025-08,2025-08-18/2025-08-24,131,Facebook Ads,UK,iOS,45-54,No,No,No,1,13.8,0.2,0,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.69,Medium Value,0.01,0.0,13.5
user_000188,2025-06-21,2025-06,2025-06-16/2025-06-22,193,Influencer,AU,iOS,18-24,No,No,No,6,17.5,1.8,4,No,5,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,Low Value,0.03,0.0,9.7
user_000189,2025-06-01,2025-06,2025-05-26/2025-06-01,213,Cross Promo,US,iOS,45-54,No,No,No,5,27.1,2.3,3,No,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.36,Medium Value,0.02,0.0,9.0
user_000190,2025-11-11,2025-11,2025-11-10/2025-11-16,50,Influencer,DE,iOS,25-34,No,No,No,1,6.8,0.1,0,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,Low Value,0.02,0.0,13.5
user_000191,2025-06-09,2025-06,2025-06-09/2025-06-15,205,Organic,BR,iOS,45-54,No,No,No,4,8.3,0.6,2,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,Low Value,0.02,0.0,18.0
user_000192,2025-04-06,2025-04,2025-03-31/2025-04-06,269,Influencer,DE,Android,25-34,Yes,Yes,No,123,18.6,38.1,75,Yes,66,0,Yes,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67,Low Value,0.46,0.0,74.1
user_000193,2025-08-21,2025-08,2025-08-18/2025-08-24,132,Facebook Ads,US,Android,45-54,Yes,Yes,No,127,12.4,26.3,104,Yes,48,1,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,Low Value,0.96,0.0,74.3
user_000194,2025-06-29,2025-06,2025-06-23/2025-06-29,185,Organic,UK,iOS,35-44,No,No,No,5,7.1,0.6,7,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,Low Value,0.03,0.0,19.0
user_000195,2025-04-23,2025-04,2025-04-21/2025-04-27,252,Facebook Ads,UK,iOS,25-34,No,No,No,1,5.2,0.1,0,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,Low Value,0.0,0.0,13.5
user_000196,2025-11-14,2025-11,2025-11-10/2025-11-16,47,Organic,CN,iOS,25-34,No,No,No,1,12.9,0.2,3,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,Low Value,0.02,0.0,13.5
user_000197,2025-02-21,2025-02,2025-02-17/2025-02-23,313,Facebook Ads,CN,iOS,55+,No,No,No,1,22.4,0.4,1,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,Low Value,0.0,0.0,13.5
user_000198,2025-09-25,2025-09,2025-09-22/2025-09-28,97,Facebook Ads,CN,iOS,35-44,Yes,No,No,22,14.8,5.4,21,Yes,9,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,Low Value,0.23,0.0,35.7
user_000199,2025-10-22,2025-10,2025-10-20/2025-10-26,70,Facebook Ads,CN,iOS,25-34,No,No,No,1,13.7,0.2,0,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,Low Value,0.01,0.0,13.5
user_000200,2025-04-23,2025-04,2025-04-21/2025-04-27,252,Google Ads,US,Android,18-24,Yes,No,No,12,11.1,2.2,11,Yes,12,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,Low Value,0.05,0.0,32.8
user_000201,2025-04-11,2025-04,2025-04-07/2025-04-13,264,Influencer,KR,iOS,35-44,No,No,No,8,9.1,1.2,4,Yes,5,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.21,Medium Value,0.03,0.0,21.0
user_000202,2025-04-23,2025-04,2025-04-21/2025-04-27,252,Google Ads,CN,Android,55+,No,No,No,11,8.9,1.6,5,Yes,5,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,Low Value,0.04,0.0,22.4
user_000203,2025-03-22,2025-03,2025-03-17/2025-03-23,284,Facebook Ads,CA,iOS,25-34,Yes,No,No,36,19.8,11.8,23,No,20,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,Low Value,0.13,0.0,28.1
user_000204,2025-07-06,2025-07,2025-06-30/2025-07-06,178,Apple Search,US,iOS,45-54,No,No,No,1,9.2,0.2,2,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,Low Value,0.01,0.0,13.5
user_000205,2025-04-23,2025-04,2025-04-21/2025-04-27,252,Influencer,DE,Android,18-24,No,No,No,12,7.1,1.4,8,No,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,Low Value,0.05,0.0,12.8
user_000206,2025-01-02,2025-01,2024-12-30/2025-01-05,363,Organic,JP,iOS,55+,No,No,No,5,16.3,1.4,2,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.02,Medium Value,0.01,0.0,19.0
user_000207,2025-05-10,2025-05,2025-05-05/2025-05-11,235,Facebook Ads,US,Android,35-44,No,No,No,4,26.7,1.8,7,No,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.12,Medium Value,0.02,0.0,8.0
user_000208,2025-08-08,2025-08,2025-08-04/2025-08-10,145,Organic,DE,iOS,25-34,No,No,No,1,31.7,0.5,1,No,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39,Low Value,0.01,0.0,3.5
user_000209,2025-02-23,2025-02,2025-02-17/2025-02-23,311,Organic,UK,Android,25-34,Yes,No,No,52,25.9,22.5,57,Yes,22,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,Low Value,0.17,0.0,39.9
user_000210,2025-12-09,2025-12,2025-12-08/2025-12-14,22,Google Ads,US,Android,35-44,Yes,No,No,1,12.4,0.2,1,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,Low Value,0.05,0.0,23.5
